Cell	Overlap	Total	Ratio	Mean	STD	Z-score	Enrichment	P-val	 Null_Model	disease	BH_FDR5per	BH_corrected_pval	Bon_corrected_pval	neg_log_ten	BH_neg_log_ten	Bon_neg_log_ten
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	27	0.111111	2.46054	1.46174	0.369053	1.21924	0.356044	Null_Model_GWAS_SNP_SNPmatch	Mean arterial pressure x alcohol consumption  light vs heavy  interaction  2df test	False	0.6941082617328519	1.0	0.448496328497882	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	4	11	0.363636	1.13786	0.967975	2.95683	3.51536	0.00155409	Null_Model_GWAS_SNP_SNPmatch	Thyroid cancer	True	0.019125333387096776	1.0	2.80852383407335	1.7183909856167234	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	5	41	0.121951	5.44256	1.88652	-0.23459	0.918686	0.592736	Null_Model_GWAS_SNP_SNPmatch	Feeling worry	False	0.7600967529411765	1.0	0.22713869495340164	0.11913112272707073	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	25	120	0.208333	11.1758	3.07426	4.49675	2.23697	3.44994e-06	Null_Model_GWAS_SNP_SNPmatch	Asthma	True	9.4010865e-05	0.0026323042200000002	5.462188457939916	4.026821951327254	2.5796639199850353
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	5	0.4	1.34665	0.924506	0.706698	1.48516	0.239877	Null_Model_GWAS_SNP_SNPmatch	Subcutaneous adipose tissue	False	0.6941082617328519	1.0	0.6200113912649439	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	5	0.2	0.391608	0.585226	1.03958	2.55357	0.149267	Null_Model_GWAS_SNP_SNPmatch	Dentate gyrus granule cell layer volume	False	0.6058017074468086	1.0	0.8260361956374438	0.2176695069462431	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	53	290	0.182759	36.5804	5.13827	3.19555	1.44886	0.000697825	Null_Model_GWAS_SNP_SNPmatch	Height	True	0.01044000931372549	0.532440475	3.1562534757483847	1.9812991138914404	0.273728937793504
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	10	0.1	1.5045	1.07992	-0.46716	0.664675	0.679807	Null_Model_GWAS_SNP_SNPmatch	Uric acid levels	False	0.8207163623417723	1.0	0.16761436778220085	0.08580690810970537	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	16	217	0.0737327	29.4276	4.89336	-2.74404	0.543708	0.996966	Null_Model_GWAS_SNP_SNPmatch	Well being spectrum  multivariate analysis	False	0.999989	1.0	0.0013196523846010202	4.777265575937333e-06	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	11	54	0.203704	6.91409	2.28136	1.791	1.59096	0.0366468	Null_Model_GWAS_SNP_SNPmatch	LDL cholesterol levels	False	0.2519054810810811	1.0	1.435963941978283	0.59876238281006	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	4	0.25	0.457542	0.525781	1.03172	2.18559	0.151102	Null_Model_GWAS_SNP_SNPmatch	Type 1 diabetes and autoimmune thyroid diseases	False	0.6067938210526315	1.0	0.8207297872611373	0.21695885025908587	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	6	0.166667	0.699301	0.748658	0.401651	1.43	0.343971	Null_Model_GWAS_SNP_SNPmatch	Hedonic well being	False	0.6941082617328519	1.0	0.46347817100660804	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	6	0.166667	0.847153	0.797254	0.191717	1.18042	0.423982	Null_Model_GWAS_SNP_SNPmatch	Body mass index in physically inactive individuals	False	0.6941082617328519	1.0	0.3726525808285226	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	14	143	0.0979021	18.7443	3.74333	-1.26739	0.746895	0.897492	Null_Model_GWAS_SNP_SNPmatch	Lung function  FVC	False	0.9478771161825725	1.0	0.04696941391548161	0.023247961420374535	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	2	23	0.0869565	2.47752	1.35785	-0.351677	0.807258	0.63746	Null_Model_GWAS_SNP_SNPmatch	Triglycerides x physical activity interaction  2df test	False	0.7934453181076673	1.0	0.19554706159878513	0.10048299816231968	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	21	0.047619	2.53447	1.38386	-1.10883	0.394561	0.866249	Null_Model_GWAS_SNP_SNPmatch	Cerebrospinal fluid t tau AB1 42 ratio	False	0.9282977345505619	1.0	0.06235725373047746	0.03231270941245335	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	14	0.214286	1.95005	0.988687	1.06196	1.53842	0.144126	Null_Model_GWAS_SNP_SNPmatch	Joint mobility  Beighton score	False	0.6015900601092896	1.0	0.8412576663895238	0.22069934807357666	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	6	0.166667	0.663337	0.741313	0.454145	1.50753	0.324862	Null_Model_GWAS_SNP_SNPmatch	Waist to hip ratio adjusted for BMI x sex interaction	False	0.6941082617328519	1.0	0.48830108630194374	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	9	32	0.28125	4.16284	1.72408	2.80565	2.16199	0.00251079	Null_Model_GWAS_SNP_SNPmatch	Osteoarthritis	True	0.02817254073529412	1.0	2.600189609730371	1.5501739844817266	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	6	18	0.333333	2.04396	1.30156	3.03946	2.93548	0.00118503	Null_Model_GWAS_SNP_SNPmatch	Lung cancer	True	0.015471700169491525	0.9041778899999999	2.9262706549960393	1.8104619594966644	0.04374611704115899
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	14	0.0	0.356643	0.606365	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Alzheimer s disease  cognitive decline	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	8	0.125	1.18082	0.916663	-0.197258	0.84687	0.578187	Null_Model_GWAS_SNP_SNPmatch	Calcium levels	False	0.748725433898305	1.0	0.2379316772653867	0.12567741381456243	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	11	21	0.52381	2.7043	1.47053	5.64129	4.0676	8.43927e-09	Null_Model_GWAS_SNP_SNPmatch	Primary sclerosing cholangitis	True	4.02447688125e-07	6.43916301e-06	8.073695118384205	6.395290563085249	5.191170580429324
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	1	15	0.0666667	2.64036	1.35592	-1.20977	0.378736	0.886817	Null_Model_GWAS_SNP_SNPmatch	Depression  broad	False	0.9428002061281336	1.0	0.05216599019058175	0.025580331196185187	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	41	0.0731707	4.58242	1.97318	-0.801962	0.654676	0.788713	Null_Model_GWAS_SNP_SNPmatch	Mean arterial pressure x alcohol consumption interaction  2df test	False	0.8737776478260869	1.0	0.10308100083527107	0.05859906920524542	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	3	33	0.0909091	2.53646	1.40104	0.330851	1.18275	0.370378	Null_Model_GWAS_SNP_SNPmatch	Diastolic blood pressure x smoking status  ever vs never  interaction  2df test	False	0.6941082617328519	1.0	0.43135481778480744	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	0	6	0.0	0.605395	0.682005	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Light vs  dark hair color	False	0.6941082617328519	1.0	0.3010299956639812	0.1585727863084389	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	8	67	0.119403	9.41958	2.65966	-0.533746	0.849295	0.703241	Null_Model_GWAS_SNP_SNPmatch	HDL cholesterol levels	False	0.839707172143975	1.0	0.15289581717960932	0.07587213738312902	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_ABC_peakm_unfiltered_PIRwPromoters_overlapRE_intersection	28	186	0.150538	20.6444	4.01091	1.83391	1.3563	0.0333337	Null_Model_GWAS_SNP_SNPmatch	Type 2 diabetes	False	0.24384680666666667	1.0	1.477116477506636	0.6128829274053095	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	5	0.0	0.184815	0.405967	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Phosphorus levels	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	14	0.0714286	1.09191	0.968269	-0.09492	0.915828	0.537811	Null_Model_GWAS_SNP_SNPmatch	Renal cell carcinoma	False	0.6978737976190477	1.0	0.26937031927440275	0.15622310739566078	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	3	11	0.272727	1.95504	1.18616	0.880956	1.53449	0.189171	Null_Model_GWAS_SNP_SNPmatch	High grade serous ovarian cancer	False	0.6611785095320624	1.0	0.7231454403723878	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	6	0.0	0.492507	0.631026	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Brown vs  non brown hair color	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	7	134	0.0522388	10.9371	2.97339	-1.3241	0.640026	0.907265	Null_Model_GWAS_SNP_SNPmatch	Spherical equivalent or myopia  age of diagnosis	False	0.9418274761904761	1.0	0.04226584278750383	0.026028643916818292	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	14	248	0.0564516	22.4486	4.23481	-1.99503	0.623648	0.97698	Null_Model_GWAS_SNP_SNPmatch	Intelligence	False	0.9979059437751004	1.0	0.01011432674032926	0.000910390600847535	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	22	0.0454545	1.36064	1.07926	-0.334153	0.734949	0.630868	Null_Model_GWAS_SNP_SNPmatch	Fasting blood glucose  BMI interaction	False	0.7726360898876404	1.0	0.20006150108645548	0.11202500979074462	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	5	46	0.108696	4.86414	2.03409	0.0667936	1.02793	0.473373	Null_Model_GWAS_SNP_SNPmatch	BMI  adjusted for smoking behaviour	False	0.6611785095320624	1.0	0.3247965167605785	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	9	0.0	0.384615	0.602431	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Response to TNF inhibitor in rheumatoid arthritis  change in swollen 28 joint count	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	6	62	0.0967742	5.8951	2.18586	0.047988	1.01779	0.480863	Null_Model_GWAS_SNP_SNPmatch	Glomerular filtration rate  creatinine	False	0.6611785095320624	1.0	0.31797863842634894	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	7	0.0	0.577423	0.725431	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Local histogram emphysema pattern	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	7	80	0.0875	8.52148	2.57212	-0.591528	0.821454	0.722917	Null_Model_GWAS_SNP_SNPmatch	Smoking cessation  MTAG	False	0.8329439683257919	1.0	0.14091156233370172	0.07938421235717114	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	5	0.2	0.241758	0.481139	1.57593	4.13636	0.0575208	Null_Model_GWAS_SNP_SNPmatch	Iron status biomarkers  iron levels	False	0.4140412301886792	1.0	1.2401750824101279	0.38295640972001765	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	14	0.0	0.902098	0.892416	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Prostate specific antigen levels  conditioned on lead SNPs	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	3	22	0.136364	2.89011	1.5013	0.0731965	1.03802	0.470825	Null_Model_GWAS_SNP_SNPmatch	Chronic obstructive pulmonary disease or high blood pressure  pleiotropy	False	0.6611785095320624	1.0	0.32714048492420866	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	22	544	0.0404412	43.5894	6.07752	-3.55234	0.50471	0.999809	Null_Model_GWAS_SNP_SNPmatch	Self reported math ability	False	0.999998	1.0	8.29581688008881e-05	8.68589832373386e-07	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	16	0.0625	1.31968	1.05816	-0.30211	0.757759	0.618716	Null_Model_GWAS_SNP_SNPmatch	Carpal tunnel syndrome	False	0.7638839935275081	1.0	0.20850865297650337	0.11697259011043876	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	17	217	0.078341	20.3467	3.94952	-0.847357	0.835518	0.801602	Null_Model_GWAS_SNP_SNPmatch	Cognitive performance	False	0.8876956835994195	1.0	0.0960412079091146	0.051735891861859944	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	27	0.037037	2.16484	1.29838	-0.897142	0.461929	0.815178	Null_Model_GWAS_SNP_SNPmatch	Sleep duration  short sleep	False	0.8949364230215826	1.0	0.08874754957023738	0.04820781620547084	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	11	0.0909091	0.746254	0.793441	0.319805	1.34003	0.374558	Null_Model_GWAS_SNP_SNPmatch	Parental longevity  combined parental attained age  Martingale residuals	False	0.6611785095320624	1.0	0.42648092261178977	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	8	70	0.114286	3.56643	1.73949	2.54877	2.24314	0.00540516	Null_Model_GWAS_SNP_SNPmatch	White blood cell count  basophil	False	0.08416606285714286	1.0	2.267191445820081	1.0748629878937142	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	99	1483	0.0667566	89.7552	9.01138	1.0259	1.103	0.15247	Null_Model_GWAS_SNP_SNPmatch	Blood protein levels	False	0.6394401153846153	1.0	0.8168155997017849	0.19420012167133147	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	10	0.1	0.342657	0.554498	1.18547	2.91837	0.117915	Null_Model_GWAS_SNP_SNPmatch	Squamous cell carcinoma	False	0.5609898260869565	1.0	0.9284309446686041	0.2510450148835175	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	13	0.0	1.03796	0.920086	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Venous thromboembolism	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	6	0.0	0.400599	0.627981	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	N glycan levels	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	22	210	0.104762	14.0919	3.48332	2.27027	1.56118	0.0115955	Null_Model_GWAS_SNP_SNPmatch	Breast cancer	False	0.14369227777777777	1.0	1.9357105197677644	0.8425665708262077	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	5	0.2	0.24975	0.479127	1.56587	4.004	0.0586896	Null_Model_GWAS_SNP_SNPmatch	Alcohol consumption  transferrin glycosylation	False	0.4146311555555556	1.0	1.231438850418012	0.3823380679500812	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	3	36	0.0833333	2.22977	1.43776	0.535715	1.34543	0.296078	Null_Model_GWAS_SNP_SNPmatch	Basal cell carcinoma	False	0.6611785095320624	1.0	0.5285938615521552	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	5	0.2	0.33966	0.550014	1.20059	2.94412	0.114956	Null_Model_GWAS_SNP_SNPmatch	Clinical laboratory measurements	False	0.5563090949367089	1.0	0.9394683562878062	0.2546838398460891	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	9	100	0.09	10.3057	2.83945	-0.459841	0.873304	0.677185	Null_Model_GWAS_SNP_SNPmatch	Waist circumference adjusted for body mass index	False	0.804816440809969	1.0	0.16929267030524187	0.09430316041921463	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	5	0.0	0.274725	0.487289	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Stroke  ischemic	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	2	21	0.0952381	1.5005	1.12172	0.4453	1.33289	0.328052	Null_Model_GWAS_SNP_SNPmatch	Myocardial infarction	False	0.6611785095320624	1.0	0.4840573101812859	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	6	41	0.146341	4.28971	1.91676	0.89228	1.3987	0.186121	Null_Model_GWAS_SNP_SNPmatch	Triglyceride levels	False	0.6611785095320624	1.0	0.730204622733896	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	14	0.0714286	0.715285	0.822105	0.346325	1.39804	0.364549	Null_Model_GWAS_SNP_SNPmatch	Polycystic ovary syndrome	False	0.6611785095320624	1.0	0.43824408874691295	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	5	0.2	0.616384	0.711823	0.538921	1.62237	0.294971	Null_Model_GWAS_SNP_SNPmatch	QRS complex  Sokolow Lyon	False	0.6611785095320624	1.0	0.5302206794763097	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	33	197	0.167513	16.6813	3.68393	4.42969	1.97826	4.71835e-06	Null_Model_GWAS_SNP_SNPmatch	Inflammatory bowel disease	True	0.00018947900263157898	0.0036001010500000003	5.326209846953847	3.722438909951795	2.4436853089989663
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	5	12	0.416667	1.27572	1.04494	3.5641	3.91934	0.000182551	Null_Model_GWAS_SNP_SNPmatch	Celiac disease or Rheumatoid arthritis	True	0.00497451475	0.139286413	3.7386157836767713	2.3032492770641104	0.8560912457218911
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	17	0.0	0.865135	0.850172	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	Post bronchodilator FEV1 FVC ratio	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	5	32	0.15625	2.28771	1.41885	1.91161	2.18559	0.0279632	Null_Model_GWAS_SNP_SNPmatch	Primary biliary cholangitis	False	0.2634064395061728	1.0	1.5534131311087347	0.5793736120325039	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	9	135	0.0666667	10.9141	3.103	-0.61685	0.824622	0.731333	Null_Model_GWAS_SNP_SNPmatch	Blood metabolite levels	False	0.8391083894736843	1.0	0.1358848294274518	0.07618193677567592	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	10	0.1	0.7003	0.753717	0.39763	1.42796	0.345452	Null_Model_GWAS_SNP_SNPmatch	Self rated health	False	0.6611785095320624	1.0	0.4616122886178082	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	13	177	0.0734463	17.5804	3.69835	-1.2385	0.739459	0.892235	Null_Model_GWAS_SNP_SNPmatch	FEV1	False	0.933092636114911	1.0	0.049520744545725894	0.0300752379722473	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	14	108	0.12963	8.92707	2.60915	1.94428	1.56826	0.0259308	Null_Model_GWAS_SNP_SNPmatch	Low density lipoprotein cholesterol levels	False	0.2603315842105263	1.0	1.5861840844560229	0.5844731387819339	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	2	47	0.0425532	2.76823	1.59067	-0.482961	0.722483	0.685438	Null_Model_GWAS_SNP_SNPmatch	Central corneal thickness	False	0.8106461609907121	1.0	0.16403182238522448	0.09116866966322694	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	2	37	0.0540541	3.77922	1.61314	-1.10296	0.52921	0.864977	Null_Model_GWAS_SNP_SNPmatch	Feeling nervous	False	0.9166353486111112	1.0	0.06299544040326074	0.03780339887964871	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	3	9	0.333333	0.811189	0.805801	2.71632	3.69828	0.00330062	Null_Model_GWAS_SNP_SNPmatch	Follicular lymphoma	False	0.057235751363636365	1.0	2.4814044730652687	1.2423326115965758	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	12	0.0833333	0.642358	0.773281	0.4625	1.55677	0.321862	Null_Model_GWAS_SNP_SNPmatch	Amyotrophic lateral sclerosis	False	0.6611785095320624	1.0	0.49233029440628534	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	0	10	0.0	0.792208	0.816566	0.0	0.0	0.5	Null_Model_GWAS_SNP_SNPmatch	C reactive protein	False	0.6611785095320624	1.0	0.3010299956639812	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	26	218	0.119266	12.6863	3.28626	4.05132	2.04945	2.54649e-05	Null_Model_GWAS_SNP_SNPmatch	Monocyte count	True	0.0008831690318181818	0.0194297187	4.594058024947589	3.053956167814915	1.711533486992709
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	10	127	0.0787402	12.966	3.06999	-0.966138	0.771246	0.833012	Null_Model_GWAS_SNP_SNPmatch	Menarche  age at onset	False	0.9038938025568182	1.0	0.07934874229519905	0.04388259128659408	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	1	23	0.0434783	2.14086	1.35172	-0.844007	0.467102	0.800667	Null_Model_GWAS_SNP_SNPmatch	Heart rate	False	0.8876956835994195	1.0	0.09654807084744983	0.051735891861859944	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	3	20	0.15	1.39461	1.11943	1.43411	2.15115	0.0757699	Null_Model_GWAS_SNP_SNPmatch	Benign prostatic hyperplasia and lower urinary tract symptoms	False	0.4481584007751938	1.0	1.1205032859256652	0.34856845827003363	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	12	125	0.096	10.8931	2.91643	0.379537	1.10161	0.352145	Null_Model_GWAS_SNP_SNPmatch	Macular thickness	False	0.6611785095320624	1.0	0.45327847364343893	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	6	46	0.130435	4.45654	1.92986	0.799776	1.34633	0.21192	Null_Model_GWAS_SNP_SNPmatch	Fibrinogen levels	False	0.6611785095320624	1.0	0.6738280547108254	0.17968127086483218	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	7	43	0.162791	4.85115	1.96846	1.09164	1.44296	0.137495	Null_Model_GWAS_SNP_SNPmatch	Reaction time	False	0.620761449704142	1.0	0.861713094647477	0.20707526130627008	-0.0
CD4_1M_50K_5kb_within_newbmap_CHiCAGO_peakm_filtered_PIR_overlapRE_intersection	2	6	0.333333	1.13986	0.846416	1.01621	1.7546	0.154764	Null_Model_GWAS_SNP_SNPmatch	Cotinine glucuronidation	False	0.6417659347826087	1.0	0.8103300541157058	0.19262333917036184	-0.0
