ILC3_ATAC_count_bins	Gene_Name	Mean_Gene_Expression
3	HTT	638.0
3	HUS1B	5.5
3	IBA57	860.5
3	IER5L	4.166666666666667
3	IFI27L2	497.1666666666667
3	IFNG	11.5
3	IGSF8	135.5
3	IL10	71.5
3	IL33	2.0
3	IMPDH2	3079.5
3	INO80C	672.0
3	INO80D	2014.0
3	INTS5	115.0
3	IQCE	70.83333333333333
3	ISM2	1.8333333333333333
3	ISOC2	213.5
3	ITGA1	67.83333333333333
3	ITGB8	194.66666666666666
3	ITPR1	2289.1666666666665
3	IWS1	1290.8333333333333
3	IZUMO1	81.33333333333333
3	KAZALD1	1.0
3	KCNJ2	22.5
3	KCNMB1	211.66666666666666
3	KDM4C	1532.5
3	KIAA0930	969.0
3	KIAA1549	52.833333333333336
3	KIAA2013	174.0
3	KIF23	92.0
3	KL	30.333333333333332
3	KLHDC7B	5.833333333333333
3	KLRF1	147.83333333333334
3	KMT5B	1121.3333333333333
3	KNSTRN	391.6666666666667
3	LACC1	389.3333333333333
3	LAMB3	4.833333333333333
3	LAMTOR4	2547.0
3	LASP1	3239.6666666666665
3	LDB2	285.3333333333333
3	LDHAL6A	17.0
3	LDHC	6.0
3	LGALS3	476.8333333333333
3	LGALS3BP	2136.1666666666665
3	LIG3	1040.1666666666667
3	LIN37	277.6666666666667
3	LINC00674	218.33333333333334
3	LMCD1	248.5
3	LMO7	136.5
3	LPAR6	1782.5
3	LRP2	2.0
3	LRRC37A5P	60.166666666666664
3	LRRC66	1.1666666666666667
3	LRRK1	351.6666666666667
3	LSMEM1	3.5
3	LSMEM2	1.3333333333333333
3	LSP1	4965.666666666667
3	LTK	4.333333333333333
3	LY6G5C	297.0
3	LY6K	11.166666666666666
3	LY9	4576.333333333333
3	LYG1	72.83333333333333
3	LYPD2	8.0
3	LYSMD1	86.16666666666667
3	LYSMD3	604.1666666666666
3	LZTS1	122.33333333333333
3	MAP1LC3B	670.3333333333334
3	MAP2K5	62.166666666666664
3	MAP3K7	969.6666666666666
3	MAPK13	322.1666666666667
3	MARCKSL1	14.833333333333334
3	MASP2	16.333333333333332
3	MAST1	126.5
3	MATK	273.0
3	MB21D2	84.66666666666667
3	MBIP	719.5
3	MBNL2	595.3333333333334
3	MCM8	280.3333333333333
3	MCOLN2	50.166666666666664
3	MCTS1	515.1666666666666
3	MDFI	2.3333333333333335
3	MED12L	499.8333333333333
3	MED18	739.5
3	MEGF6	2.1666666666666665
3	MEIS2	2.3333333333333335
3	METTL17	2011.3333333333333
3	MFN2	669.8333333333334
3	MGAT3	7.666666666666667
3	MID2	7.5
3	MIOX	36.0
3	MKNK2	331.0
3	MMD	220.16666666666666
3	MMRN2	16.5
3	MN1	27.5
3	MOB1A	4867.666666666667
3	MOB4	1147.6666666666667
3	MOCS3	531.5
3	MOV10	1065.0
3	MRFAP1	1327.6666666666667
3	MRO	51.5
3	MRPL23	32.333333333333336
3	MRPL48	1554.1666666666667
3	MSANTD3-TMEFF1	20.666666666666668
3	MSANTD4	397.5
3	MTERF4	985.3333333333334
3	MTF1	1748.5
3	MTMR9	716.6666666666666
3	MTRNR2L7	1.1666666666666667
3	MTURN	29.666666666666668
3	MXD3	17.666666666666668
3	MYADM	2551.3333333333335
3	MYH14	11.166666666666666
3	MYLK3	437.3333333333333
3	MYO18A	1116.8333333333333
3	MYO18B	68.5
3	MYO5A	1174.6666666666667
3	MYOM3	38.0
3	MYOZ3	13.666666666666666
3	NAA25	1588.5
3	NAA60	1186.1666666666667
3	NANOGNB	2.8333333333333335
3	NATD1	244.33333333333334
3	NCAPH	26.5
3	NCEH1	458.0
3	NCSTN	2300.3333333333335
3	NDRG2	363.5
3	NDRG3	3101.8333333333335
3	NDUFS5	2980.5
3	NECAP2	3806.1666666666665
3	NETO2	59.5
3	NFIX	98.16666666666667
3	NKD1	65.0
3	NLE1	651.1666666666666
3	NLGN3	7.333333333333333
3	NMI	1072.5
3	NPM2	84.33333333333333
3	NPM3	239.33333333333334
3	NPRL2	1692.1666666666667
3	NRG1	5.666666666666667
3	NRIP1	1120.3333333333333
3	NRK	2.1666666666666665
3	NRROS	136.0
3	NRSN2	222.33333333333334
3	NSUN5P1	505.3333333333333
3	NSUN5P2	384.3333333333333
3	NT5DC4	40.5
3	NTN5	3.8333333333333335
3	NUDT13	61.166666666666664
3	NUDT7	743.5
3	NUGGC	309.3333333333333
3	NUP155	1447.5
3	NUP35	450.8333333333333
3	NXF4	2.3333333333333335
3	OCEL1	197.83333333333334
3	OLFML2A	84.66666666666667
3	OMG	15.166666666666666
3	OPRK1	16.5
3	OR2AG1	22.666666666666668
3	OR2AG2	22.833333333333332
3	OR2V1	4.833333333333333
3	OR4K2	2.3333333333333335
3	OR52N1	15.333333333333334
3	OR56A1	38.666666666666664
3	OTULIN	320.6666666666667
3	OVCA2	56.166666666666664
3	OVCH1	2.1666666666666665
3	P2RX1	7.166666666666667
3	P2RX4	2838.0
3	P2RY11	102.16666666666667
3	PAK1	960.3333333333334
3	PAN2	645.0
3	PANK2	324.1666666666667
3	PAQR5	34.166666666666664
3	PARP8	850.0
3	PARVG	3084.0
3	PATE2	9.833333333333334
3	PCDH11X	97.33333333333333
3	PCDH9	30688.333333333332
3	PCDHGA11	0.6666666666666666
3	PDC	1.8333333333333333
3	PDCD6IPP2	119.83333333333333
3	PDCL3	861.1666666666666
3	PDE11A	119.16666666666667
3	PDE2A	3.8333333333333335
3	PDSS1	18.5
3	PES1	1170.5
3	PEX5	291.3333333333333
3	PEX7	21.333333333333332
3	PFN2	77.16666666666667
3	PGBD1	152.83333333333334
3	PHACTR2	5063.833333333333
3	PHB2	1139.8333333333333
3	PHF23	406.8333333333333
3	PHF6	744.8333333333334
3	PI4KB	977.8333333333334
3	PIK3C2A	1061.1666666666667
3	PIK3R6	107.0
3	PIM3	157.0
3	PLA2G4D	51.5
3	PLA2G4E	29.0
3	PLA2G4F	2.8333333333333335
3	PLCG1	585.1666666666666
3	PLCH1	296.8333333333333
3	PLEK	194.0
3	PLEKHA3	919.1666666666666
3	PLEKHB1	160.0
3	PLEKHG4B	22.5
3	PLEKHH1	118.83333333333333
3	PLEKHH3	123.83333333333333
3	PLIN3	2714.0
3	PLOD1	226.0
3	PLXNA4	583.8333333333334
3	PMEPA1	3.5
3	PMM1	577.0
3	POC5	492.0
3	POLI	317.3333333333333
3	POLL	666.6666666666666
3	POLR2B	1977.8333333333333
3	POR	516.6666666666666
3	POTEKP	11.0
3	POU5F1P4	56.0
3	PPARD	399.6666666666667
3	PPM1L	78.5
3	PPP1R15B	4744.333333333333
3	PPP1R9B	118.16666666666667
3	PPP2R2A	615.6666666666666
3	PPP3R1	211.5
3	PRAF2	119.0
3	PRDM15	215.5
3	PRDM4	364.8333333333333
3	PRDX1	2487.3333333333335
3	PRG2	2.6666666666666665
3	PRKAB2	168.83333333333334
3	PRKD2	654.8333333333334
3	PRPF31	1141.1666666666667
3	PRPF4B	1317.0
3	PRPH2	16.833333333333332
3	PRR14	312.6666666666667
3	PRRT1	4.333333333333333
3	PRSS3	3.6666666666666665
3	PSMB10	6145.166666666667
3	PSTPIP1	337.6666666666667
3	PTER	849.8333333333334
3	PTGDS	3.3333333333333335
3	PTGES	45.5
3	PTGFRN	87.66666666666667
3	PTK7	86.66666666666667
3	PTPDC1	20.333333333333332
3	PTPRF	32.5
3	PXDC1	0.16666666666666666
3	PXYLP1	324.8333333333333
3	RAB36	207.0
3	RAB3D	402.0
3	RAD1	1239.6666666666667
3	RAD9A	807.8333333333334
3	RARG	428.6666666666667
3	RASA2	1397.6666666666667
3	RBM27	391.6666666666667
3	RBM3	6434.833333333333
3	RBM41	686.3333333333334
3	RDM1	6.666666666666667
3	RECQL5	517.6666666666666
3	REEP1	24.5
3	RELT	145.16666666666666
3	REXO1	11.166666666666666
3	RFC5	660.5
3	RFX8	2.1666666666666665
3	RGN	8.666666666666666
3	RIBC1	11.5
3	RIN3	324.1666666666667
3	RLBP1	21.166666666666668
3	RMND1	527.1666666666666
3	RNASE10	7.666666666666667
3	RNF126	24.0
3	RNF130	466.5
3	RNF139	626.3333333333334
3	RNF175	10.333333333333334
3	RNF214	362.1666666666667
3	RNF26	953.5
3	RPGRIP1	9.0
3	RPL11	16631.5
3	RPL23P8	1.6666666666666667
3	RPL26L1	549.1666666666666
3	RPL3	103706.83333333333
3	RPL31P11	7.333333333333333
3	RPLP0	33215.5
3	RPP25	1.6666666666666667
3	RPS19	73797.16666666667
3	RPS6KB1	1041.8333333333333
3	RSL1D1	7606.333333333333
3	RSPH9	105.0
3	RUNDC3A	98.33333333333333
3	RUNDC3B	16.5
3	RXFP1	1.0
3	SARDH	60.333333333333336
3	SAT1	4398.166666666667
3	SAYSD1	163.66666666666666
3	SBF2	570.5
3	SBK1	30.666666666666668
3	SCAND2P	1082.0
3	SCAP	382.1666666666667
3	SCEL	17.5
3	SCIMP	395.5
3	SCN1B	1441.3333333333333
3	SDF2L1	76.16666666666667
3	SDHB	1442.8333333333333
3	SEC14L6	310.6666666666667
3	SEC22C	934.6666666666666
3	SEC23IP	1285.8333333333333
3	SELP	10.5
3	SEMA3B	13.666666666666666
3	SENP7	1783.5
3	SEPHS2	543.6666666666666
3	SERPINA10	74.0
3	SERPINA9	26.833333333333332
3	SERPIND1	132.16666666666666
3	SESN2	69.83333333333333
3	SFMBT1	306.6666666666667
3	SFT2D2	2468.6666666666665
3	SH2D3A	859.6666666666666
3	SH2D3C	1362.1666666666667
3	SH3GL1P2	1.5
3	SH3YL1	472.3333333333333
3	SHISA5	2559.3333333333335
3	SHMT2	2628.1666666666665
3	SHROOM3	173.16666666666666
3	SIRPG	3272.6666666666665
3	SLAMF8	8.166666666666666
3	SLC12A6	982.8333333333334
3	SLC16A2	86.83333333333333
3	SLC17A9	37.666666666666664
3	SLC23A2	543.6666666666666
3	SLC25A12	731.0
3	SLC25A52	2.0
3	SLC26A10	49.166666666666664
3	SLC30A2	56.0
3	SLC35A5	439.8333333333333
3	SLC35E4	53.666666666666664
3	SLC35F6	7704.166666666667
3	SLC36A2	151.66666666666666
3	SLC36A3	17.5
3	SLC39A4	451.0
3	SLC48A1	445.5
3	SLC50A1	2107.0
3	SLC52A3	40.666666666666664
3	SLC8A1	193.33333333333334
3	SLC9A2	1.0
3	SLC9A3R1	1051.5
3	SLCO2A1	577.0
3	SLIT1	16.833333333333332
3	SLITRK4	27.833333333333332
3	SMAGP	80.83333333333333
3	SMARCA4	957.6666666666666
3	SNAP23	2757.1666666666665
3	SNAPC4	93.83333333333333
3	SNCG	2.6666666666666665
3	SNX20	1957.5
3	SNX27	3336.6666666666665
3	SOWAHB	2.0
3	SPACA5	2.0
3	SPARC	88.33333333333333
3	SPATA21	78.83333333333333
3	SPDYE3	311.6666666666667
3	SPDYE7P	1.8333333333333333
3	SPTAN1	2432.6666666666665
3	SREK1IP1	2021.3333333333333
3	SRF	186.5
3	SRRM2	1379.8333333333333
3	SSX5	3.5
3	ST20	68.66666666666667
3	ST8SIA6	18.666666666666668
3	STAG3	250.0
3	STARD3	320.8333333333333
3	STAT5A	1474.6666666666667
3	STK4	5555.333333333333
3	STT3A	3910.0
3	STX19	0.5
3	STXBP3	2094.6666666666665
3	STYX	1046.5
3	SUGT1	3670.1666666666665
3	SUN1	836.1666666666666
3	SUSD3	513.1666666666666
3	SUV39H1	545.1666666666666
3	SV2A	329.0
3	SWSAP1	338.6666666666667
3	SYBU	1.3333333333333333
3	SYCE1L	46.0
3	SYCP3	50.833333333333336
3	SYNPO	25.166666666666668
3	SZRD1	2066.3333333333335
3	TAGLN3	0.8333333333333334
3	TAPBPL	1920.3333333333333
3	TBRG4	1893.6666666666667
3	TCEAL9	113.16666666666667
3	TCF7L1	87.66666666666667
3	TDGF1	26.833333333333332
3	TDRD3	395.8333333333333
3	TESK1	210.66666666666666
3	TEX11	3.1666666666666665
3	TEX261	387.1666666666667
3	TFDP2	2205.3333333333335
3	THAP2	372.1666666666667
3	THY1	162.16666666666666
3	TIAM1	3517.6666666666665
3	TIRAP	403.1666666666667
3	TLCD2	513.6666666666666
3	TM2D1	1610.0
3	TM2D3	1245.0
3	TM4SF20	8.5
3	TM9SF2	2523.6666666666665
3	TMC2	54.666666666666664
3	TMC4	152.16666666666666
3	TMEM106A	719.6666666666666
3	TMEM115	200.5
3	TMEM117	61.0
3	TMEM121	2.5
3	TMEM134	559.5
3	TMEM168	1271.8333333333333
3	TMEM183A	298.1666666666667
3	TMEM200B	28.333333333333332
3	TMEM212	551.8333333333334
3	TMEM214	438.6666666666667
3	TMEM245	1772.1666666666667
3	TMEM67	385.6666666666667
3	TMEM71	753.5
3	TMEM8B	210.33333333333334
3	TMEM9	1551.3333333333333
3	TMEM92	2.8333333333333335
3	TMEM98	51.5
3	TMPRSS2	8.0
3	TMSB15A	2.5
3	TNFRSF6B	1.1666666666666667
3	TNFRSF8	1.8333333333333333
3	TNRC18	276.0
3	TOMM34	649.1666666666666
3	TONSL	190.5
3	TOR1AIP1	3304.6666666666665
3	TP53I13	48.666666666666664
3	TPTE2P6	18.666666666666668
3	TRAF3IP1	270.3333333333333
3	TRIM33	1164.0
3	TRIM36	3.5
3	TRIM5	775.0
3	TRIM54	61.833333333333336
3	TRIM73	553.8333333333334
3	TRIM74	4.0
3	TRIM8	658.3333333333334
3	TRPC3	2.5
3	TSC22D3	26168.5
3	TSEN54	436.6666666666667
3	TSR2	1633.1666666666667
3	TSSC2	59.333333333333336
3	TTBK1	6.333333333333333
3	TTC17	3336.0
3	TTC26	184.16666666666666
3	TTLL7	189.83333333333334
3	TWIST1	0.3333333333333333
3	TXNDC11	289.8333333333333
3	TYROBP	4929.666666666667
3	TYW1B	325.3333333333333
3	UBA3	2091.0
3	UBD	25.166666666666668
3	UBE2NL	1.8333333333333333
3	UBIAD1	1268.1666666666667
3	UBN2	375.0
3	UGT1A5	22.333333333333332
3	UHRF1	184.16666666666666
3	UNC119	188.0
3	UNC13B	152.16666666666666
3	UNC45B	5.666666666666667
3	UNC5CL	7.5
3	UNG	646.3333333333334
3	UPK1A	1.8333333333333333
3	UPK1B	73.33333333333333
3	UPP2	3.1666666666666665
3	USP32P2	226.33333333333334
3	USP47	2331.6666666666665
3	USP54	344.8333333333333
3	UTP23	1617.6666666666667
3	VASH1	160.33333333333334
3	VAV1	1020.8333333333334
3	VNN2	247.0
3	VPS13B	1662.6666666666667
3	VPS4B	2951.3333333333335
3	VTCN1	2.6666666666666665
3	VTI1A	1328.0
3	VTN	1.0
3	WAS	332.3333333333333
3	WDR17	107.5
3	WDR38	0.16666666666666666
3	WDR47	128.5
3	WDR53	327.3333333333333
3	WFDC1	264.8333333333333
3	WIPI1	224.83333333333334
3	WSB2	957.3333333333334
3	XKR5	73.66666666666667
3	YWHAH	831.6666666666666
3	ZBTB10	326.6666666666667
3	ZBTB18	117.83333333333333
3	ZBTB7B	136.66666666666666
3	ZBTB7C	2.5
3	ZCCHC3	240.0
3	ZDHHC18	322.3333333333333
3	ZFYVE19	635.6666666666666
3	ZFYVE28	10.333333333333334
3	ZMYND10	85.33333333333333
3	ZNF100	440.6666666666667
3	ZNF117	158.5
3	ZNF165	181.16666666666666
3	ZNF182	402.6666666666667
3	ZNF195	1051.8333333333333
3	ZNF197	659.0
3	ZNF212	165.16666666666666
3	ZNF221	103.0
3	ZNF23	171.83333333333334
3	ZNF239	14.5
3	ZNF266	963.3333333333334
3	ZNF287	145.0
3	ZNF324	685.8333333333334
3	ZNF33B	810.8333333333334
3	ZNF358	11.833333333333334
3	ZNF396	197.66666666666666
3	ZNF454	2.0
3	ZNF48	54.833333333333336
3	ZNF548	799.5
3	ZNF556	680.5
3	ZNF557	760.8333333333334
3	ZNF567	721.3333333333334
3	ZNF585B	468.6666666666667
3	ZNF616	326.6666666666667
3	ZNF662	418.5
3	ZNF669	544.6666666666666
3	ZNF682	137.5
3	ZNF704	44.333333333333336
3	ZNF706	902.3333333333334
3	ZNF746	172.33333333333334
3	ZNF778	348.8333333333333
3	ZNF790	326.5
3	ZNF92	282.6666666666667
3	ZNHIT2	5.833333333333333
3	ZNRF1	1557.3333333333333
3	ZPR1	724.5
3	ZSCAN2	292.3333333333333
3	ZW10	563.5
3	ZYG11B	465.5
4	AARS2	349.1666666666667
4	ABAT	285.0
4	ACTL6A	988.5
4	ACTR6	786.0
4	ACY3	6.166666666666667
4	ADCY6	430.1666666666667
4	ADGRE2	322.0
4	ADGRG3	3121.5
4	AGA	874.5
4	AGBL3	113.5
4	AGMAT	121.33333333333333
4	AGO2	1757.3333333333333
4	AGTRAP	8.333333333333334
4	AHDC1	486.3333333333333
4	AHSG	4.833333333333333
4	AIFM1	764.5
4	AKAP1	240.5
4	AKT2	835.8333333333334
4	ALDH3A1	0.16666666666666666
4	ALG10	81.83333333333333
4	ALG14	1309.3333333333333
4	ALG6	460.5
4	ALG8	913.5
4	ANGPT2	127.83333333333333
4	ANGPTL4	41.166666666666664
4	ANK2	71.16666666666667
4	ANKAR	330.6666666666667
4	ANKMY1	406.0
4	ANKRD20A19P	31.833333333333332
4	ANKRD28	1864.6666666666667
4	ANTXRL	1.6666666666666667
4	ANTXRLP1	8.333333333333334
4	AP1M1	3769.8333333333335
4	APAF1	349.5
4	APBB1IP	1570.6666666666667
4	APOA1	11.333333333333334
4	APOBEC3F	801.0
4	APOBEC3H	262.1666666666667
4	APOD	4.666666666666667
4	APOL4	1677.3333333333333
4	AQP8	7.5
4	ARAF	3645.5
4	ARHGAP31	681.6666666666666
4	ARHGAP42	2.3333333333333335
4	ARHGAP8	110.66666666666667
4	ARHGAP9	2266.8333333333335
4	ARL4C	1147.3333333333333
4	ARMC8	2955.0
4	ART3	93.16666666666667
4	ART4	50.0
4	ASB11	27.333333333333332
4	ASB15	5.166666666666667
4	ASIC3	5.333333333333333
4	ASPM	85.0
4	ASTL	1.6666666666666667
4	ATF2	938.3333333333334
4	ATG9B	94.66666666666667
4	ATP10B	145.0
4	ATP8B4	3534.1666666666665
4	AZIN2	37.0
4	B3GALT6	65.0
4	B3GNT7	5461.0
4	B4GALT1	2797.3333333333335
4	BAK1	1232.6666666666667
4	BAZ2A	2294.1666666666665
4	BCAP29	1467.6666666666667
4	BCAT1	85.33333333333333
4	BCL2L13	1155.5
4	BCL3	88.83333333333333
4	BCL9	108.5
4	BEND5	99.66666666666667
4	BEST2	30.166666666666668
4	BIN3	1529.6666666666667
4	BMP8B	445.0
4	BPIFB1	44.0
4	BRPF3	116.66666666666667
4	C14orf28	84.33333333333333
4	C1orf167	100.33333333333333
4	C1QTNF6	359.8333333333333
4	C22orf39	531.3333333333334
4	C2CD4A	36.166666666666664
4	C3AR1	196.33333333333334
4	C7	35.5
4	C8orf58	24.5
4	CACNA1D	169.66666666666666
4	CACNB3	50.5
4	CALCOCO1	2018.1666666666667
4	CAMK2A	23.333333333333332
4	CANX	4774.5
4	CAPN10	72.33333333333333
4	CAPN6	4.0
4	CARD8	3153.5
4	CATSPERB	40.166666666666664
4	CBFA2T3	27.5
4	CBX6	6332.333333333333
4	CCDC116	2.8333333333333335
4	CCDC15	82.66666666666667
4	CCDC159	461.8333333333333
4	CCDC170	14.5
4	CCDC184	23.333333333333332
4	CCDC68	9.5
4	CCDC69	2183.0
4	CCL19	12.166666666666666
4	CCNJ	126.5
4	CCNL1	6098.333333333333
4	CD160	111.0
4	CD244	877.5
4	CD300LB	6.333333333333333
4	CD86	4.166666666666667
4	CDADC1	517.1666666666666
4	CDCA4	44.5
4	CDH19	1.5
4	CDH9	8.166666666666666
4	CDKL1	634.0
4	CDKN1A	735.6666666666666
4	CDRT4	58.5
4	CELF1	2214.6666666666665
4	CENPT	433.0
4	CENPV	192.16666666666666
4	CEP112	424.6666666666667
4	CEP128	184.16666666666666
4	CEP152	815.3333333333334
4	CEP170	1130.5
4	CEP55	24.5
4	CES3	11.666666666666666
4	CETP	36.333333333333336
4	CFAP45	9.833333333333334
4	CFL2	614.8333333333334
4	CHD1L	1030.5
4	CHD4	4795.0
4	CHFR	585.1666666666666
4	CHKA	901.0
4	CHPF2	194.83333333333334
4	CIITA	825.5
4	CILP	5.166666666666667
4	CISD3	245.5
4	CLDND1	2737.5
4	CLEC11A	96.66666666666667
4	CLEC12B	3.0
4	CLEC3B	97.0
4	CLK3	2439.6666666666665
4	CLK4	2467.6666666666665
4	CLOCK	785.6666666666666
4	CLPX	1282.0
4	CLYBL	112.33333333333333
4	CMKLR1	2.3333333333333335
4	CMTM1	135.66666666666666
4	CMTM2	6.833333333333333
4	CMTM3	662.8333333333334
4	CNIH4	1443.5
4	CNOT1	3302.3333333333335
4	CNPY1	3.0
4	COASY	2416.6666666666665
4	COL14A1	2.0
4	COL21A1	141.16666666666666
4	COL23A1	421.6666666666667
4	COL4A1	4.166666666666667
4	COL4A2	2.5
4	COL6A2	251.83333333333334
4	COMMD1	2021.1666666666667
4	COPB2	3509.6666666666665
4	COPZ2	80.66666666666667
4	COX14	1266.8333333333333
4	CPA6	86.0
4	CPEB1	1132.0
4	CPLX3	1.5
4	CREB3L1	27.666666666666668
4	CRTC2	2583.3333333333335
4	CRY1	1280.6666666666667
4	CSF1R	148.16666666666666
4	CSNK1D	1302.6666666666667
4	CSPG4	34.666666666666664
4	CTDSPL2	1785.5
4	CTNS	234.0
4	CTR9	2397.1666666666665
4	CX3CL1	114.83333333333333
4	CXCL13	4.833333333333333
4	CXCL8	109.66666666666667
4	CXCR3	181.0
4	CYGB	17.333333333333332
4	CYP11A1	5.333333333333333
4	CYSLTR1	2997.1666666666665
4	CYTH2	750.0
4	DACH1	190.5
4	DAPP1	2188.0
4	DCAF13	1899.6666666666667
4	DCAF13P3	4.5
4	DCBLD1	71.16666666666667
4	DCDC2	26.666666666666668
4	DCPS	773.0
4	DCX	13.833333333333334
4	DDX39A	2396.3333333333335
4	DDX43	26.333333333333332
4	DDX5	48645.666666666664
4	DENND2A	275.8333333333333
4	DENND3	513.5
4	DENND6A	443.8333333333333
4	DERA	787.8333333333334
4	DERL1	1964.6666666666667
4	DGCR8	257.0
4	DHH	25.666666666666668
4	DHPS	1527.5
4	DHX33	293.8333333333333
4	DIXDC1	16.833333333333332
4	DNAJB12	1428.8333333333333
4	DNAJC6	4.333333333333333
4	DNAL1	785.6666666666666
4	DNASE2	1491.1666666666667
4	DOCK8	4252.0
4	DOK3	101.66666666666667
4	DRC7	2.0
4	DUS2	326.8333333333333
4	DUSP28	244.5
4	DUSP4	151.0
4	E2F4	393.0
4	EAF2	140.66666666666666
4	EBF1	2.6666666666666665
4	EDARADD	35.666666666666664
4	EDEM1	1890.0
4	EEF1E1	885.1666666666666
4	EFCC1	7.5
4	EGFL7	7.333333333333333
4	EGLN2	467.5
4	EIF3H	6305.5
4	EIF4A2	17680.333333333332
4	EIF4E3	454.0
4	EIF4ENIF1	543.8333333333334
4	EIF6	3678.6666666666665
4	ELOVL3	5.5
4	ELOVL5	5684.333333333333
4	EML3	44.5
4	EMP3	2142.6666666666665
4	ENAH	251.5
4	EP300	2595.0
4	EPB41L1	52.5
4	EPHB4	42.666666666666664
4	EPN1	578.8333333333334
4	EPS8	325.3333333333333
4	EPSTI1	231.83333333333334
4	ERAP1	1928.8333333333333
4	ERGIC1	1635.8333333333333
4	ERI3	1219.5
4	ERICH6	70.33333333333333
4	ERV3-1	381.3333333333333
4	ETV5	44.166666666666664
4	ETV6	1788.8333333333333
4	EVI5L	38.333333333333336
4	EXOC6	340.8333333333333
4	EXOG	977.3333333333334
4	F8	94.33333333333333
4	FABP5P3	8.833333333333334
4	FAIM	319.6666666666667
4	FAM102B	151.33333333333334
4	FAM180B	5.833333333333333
4	FAM221A	972.8333333333334
4	FAM71F2	706.6666666666666
4	FAR2P2	43.666666666666664
4	FBLN1	10.166666666666666
4	FBLN7	163.66666666666666
4	FBXW5	379.5
4	FDPS	2603.0
4	FGD5	62.0
4	FGD5P1	55.833333333333336
4	FGF2	4.833333333333333
4	FHL1	166.83333333333334
4	FLAD1	1798.8333333333333
4	FLOT1	1365.1666666666667
4	FNDC7	3.1666666666666665
4	FNIP2	325.5
4	FOXC1	35.0
4	FOXI2	2.6666666666666665
4	FRAT1	46.833333333333336
4	GABRR2	2.8333333333333335
4	GALE	1518.6666666666667
4	GALM	1612.3333333333333
4	GALNT6	2399.5
4	GALNT9	32.0
4	GART	1902.3333333333333
4	GCNT2	94.16666666666667
4	GDF15	2.6666666666666665
4	GFM1	1283.3333333333333
4	GGNBP1	6.5
4	GGT5	128.16666666666666
4	GHRL	245.83333333333334
4	GLB1L2	36.833333333333336
4	GLIPR1	5491.5
4	GM2A	974.0
4	GMPR	122.16666666666667
4	GNPTAB	730.0
4	GOLT1A	10.833333333333334
4	GP1BA	14.666666666666666
4	GP5	2.3333333333333335
4	GPC5	2.5
4	GPR108	1790.6666666666667
4	GPR15	71.5
4	GRSF1	764.8333333333334
4	GSAP	149.5
4	GSE1	596.8333333333334
4	GTF3C5	1017.6666666666666
4	GYPB	8.333333333333334
4	GZMM	5.166666666666667
4	HAAO	5.166666666666667
4	HDAC1	2953.5
4	HEATR4	65.5
4	HELB	1738.1666666666667
4	HIGD1B	7.166666666666667
4	HILPDA	355.1666666666667
4	HIPK3	778.1666666666666
4	HLA-A	19817.5
4	HMGCS1	1114.6666666666667
4	HMGN3	4471.666666666667
4	HMGN5	130.83333333333334
4	HNRNPH2	3107.0
4	HOXA1	134.0
4	HPX	1.8333333333333333
4	HRH2	7.166666666666667
4	HSF5	17.333333333333332
4	HSP90AB1	42754.833333333336
4	HSP90AB4P	164.83333333333334
4	HSPA6	1094.6666666666667
4	HSPB1	1292.0
4	HSPBP1	44.833333333333336
4	IDNK	493.5
4	IFITM10	891.5
4	IFNL1	76.83333333333333
4	IFNW1	1.0
4	IGFL4	35.5
4	IGSF5	11.666666666666666
4	IKZF4	268.6666666666667
4	IL13	8.5
4	IL6ST	2185.8333333333335
4	ILK	7966.333333333333
4	IMPDH1	109.16666666666667
4	ING1	647.0
4	ING3	3007.0
4	INHBE	19.166666666666668
4	INIP	3548.5
4	IPO11	370.3333333333333
4	IQCA1	8.833333333333334
4	IQSEC2	56.666666666666664
4	IRAK1	371.3333333333333
4	IRF2BP2	3273.5
4	IRS1	15.166666666666666
4	ITGA10	123.5
4	ITGAM	623.0
4	JAG2	189.16666666666666
4	JDP2	30.333333333333332
4	JMY	1231.1666666666667
4	KANSL1L	116.83333333333333
4	KCNA3	78.66666666666667
4	KCNAB1	63.5
4	KCNC4	98.66666666666667
4	KCNJ16	14.0
4	KCNJ3	186.33333333333334
4	KCNK17	32.166666666666664
4	KCNK7	2.0
4	KCNN4	15.666666666666666
4	KCNQ4	22.0
4	KCTD1	81.16666666666667
4	KCTD7	696.6666666666666
4	KDELR2	397.3333333333333
4	KDM3A	624.3333333333334
4	KDM4B	155.0
4	KIAA0513	1148.6666666666667
4	KIF14	45.5
4	KIFC1	46.5
4	KLB	184.5
4	KLF1	1.8333333333333333
4	KLF10	2235.1666666666665
4	KLF16	14.5
4	KLF6	36165.666666666664
4	KLHL35	47.333333333333336
4	KMT2C	3356.6666666666665
4	KMT2D	2205.1666666666665
4	KRAS	611.0
4	KRBA2	290.6666666666667
4	LACTB	402.0
4	LAMB4	60.5
4	LAMTOR5	2315.6666666666665
4	LARP1	1342.5
4	LECT2	8.166666666666666
4	LFNG	31.666666666666668
4	LGALS8	1274.5
4	LGALSL	76.0
4	LGSN	51.166666666666664
4	LILRA6	58.666666666666664
4	LIPA	1245.3333333333333
4	LPO	83.83333333333333
4	LRCH1	282.6666666666667
4	LRIG1	232.16666666666666
4	LRP10	1090.0
4	LRP12	1234.5
4	LRP2BP	114.83333333333333
4	LRRC2	378.5
4	LRRC37A	119.16666666666667
